1.000015026987749023e+00,3.767931723504383329e-04,8.429028053574942093e-04
3.768045031639427004e-04,9.999931318057376783e-01,2.869947550949007741e-04
8.429342641034795816e-04,2.869973581449134555e-04,9.999814179906342249e-01
