9.999971863607958200e-01,-2.396086479212083172e-04,3.591764683686984308e-04
-2.396519040730364723e-04,9.999569596087396484e-01,-3.148935008896212384e-04
3.591979974650371180e-04,-3.148424940710027706e-04,1.000007210275020375e+00
