9.999803765973884762e-01,6.803817799140105200e-04,4.666102305717642704e-04
6.803029058567183372e-04,9.999878779054305333e-01,-1.080744472364155839e-03
4.666023029601481143e-04,-1.080885210115470991e-03,9.999832632533399712e-01
