9.999387125785871300e-01,2.919510050561614735e-04,-2.205366036805934060e-04
2.919894221501548250e-04,9.999583699225469413e-01,-2.897334341737333417e-04
-2.205608381125896537e-04,-2.897396035389515753e-04,9.999752851417923472e-01
